Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Car Make
HP77890,US,KS,Kansas,1441.337774,No,Basic,College,02/11/2011,Employed,F,56457,Rural,Single,73,27,68,0,2,Personal Auto,Personal L2,Scratch/Dent,Web,138.460771,Four-Door Car,Large,Aston Martin
GE45663,US,NE,Nebraska,521.7513287,Yes,Basic,Bachelor,2/17/11,Employed,F,39854,Urban,Divorced,66,6,4,0,7,Personal Auto,Personal L3,Hail,Web,261.930545,Two-Door Car,Medsize,Porsche
UW90223,US,MO,Missouri,236.3295991,No,Basic,Bachelor,2/27/11,Employed,F,27839,Suburban,Married,65,20,54,5,1,Personal Auto,Personal L1,Scratch/Dent,Agent,312,Two-Door Car,Small,Ford
LC58452,US,MO,Missouri,465.5605831,No,Basic,High School or Below,02/10/2011,Employed,M,88240,Suburban,Divorced,117,3,94,0,1,Personal Auto,Personal L1,Collision,Branch,561.6,SUV,Small,Daewoo
WO25669,US,IA,Iowa,3569.217157,No,Basic,High School or Below,01/05/2011,Unemployed,F,0,Suburban,Married,102,10,90,0,2,Personal Auto,Personal L1,Collision,Branch,1123.212014,SUV,Medsize,Daewoo
NG59515,US,MO,Missouri,1024.889802,No,Extended,College,1/29/11,Employed,M,52693,Suburban,Married,129,1,0,0,5,Personal Auto,Personal L2,Collision,Branch,619.2,SUV,Medsize,Porsche
AQ52711,US,IA,Iowa,689.7505859,No,Premium,Bachelor,2/20/11,Employed,F,65337,Suburban,Married,173,9,22,1,1,Personal Auto,Personal L3,Collision,Agent,830.4,SUV,Large,Ford
AU23837,US,IA,Iowa,501.037931,No,Basic,Bachelor,1/19/11,Employed,F,64014,Urban,Single,63,26,27,0,7,Corporate Auto,Corporate L3,Collision,Agent,295.871784,Four-Door Car,Large,Ford
NG62780,US,IA,Iowa,425.0282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17,1,1,7,Personal Auto,Personal L2,Collision,Agent,292.8,Four-Door Car,Small,Ford
WW16329,US,IA,Iowa,1020.892761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21,59,0,3,Corporate Auto,Corporate L1,Collision,Branch,619.2,SUV,Medsize,Bentley
YN46118,US,NE,Nebraska,496.1574919,No,Basic,High School or Below,02/05/2011,Employed,F,20951,Suburban,Single,65,2,50,0,5,Personal Auto,Personal L1,Hail,Branch,312,Four-Door Car,Small,Ford
CW77053,US,IA,Iowa,447.681416,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Suburban,Divorced,62,22,46,0,3,Personal Auto,Personal L2,Hail,Agent,297.6,Four-Door Car,Medsize,Bentley
LX15904,US,KS,Kansas,275.5221411,No,Basic,High School or Below,01/06/2011,Employed,F,39393,Suburban,Married,70,24,56,1,1,Special Auto,Special L2,Hail,Agent,405.883346,Four-Door Car,Medsize,Daewoo
IN26765,US,IA,Iowa,827.1906799,No,Basic,College,2/27/11,Employed,M,62912,Rural,Married,69,9,89,0,2,Personal Auto,Personal L1,Hail,Branch,168.358644,Two-Door Car,Medsize,Aston Martin
WR55560,US,MO,Missouri,592.7389227,No,Premium,High School or Below,01/07/2011,Employed,M,33561,Rural,Divorced,152,6,30,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Branch,235.316581,Sports Car,Medsize,Aston Martin
JQ70222,US,KS,Kansas,854.830415,No,Basic,High School or Below,1/13/11,Employed,F,53055,Suburban,Single,112,30,30,2,3,Personal Auto,Personal L1,Scratch/Dent,Call Center,537.6,SUV,Small,Daewoo
LU49168,US,NE,Nebraska,2128.36362,No,Basic,High School or Below,2/26/11,Unemployed,M,0,Suburban,Married,63,24,89,0,2,Personal Auto,Personal L3,Other,Branch,302.4,Two-Door Car,Large,Ford
EN97874,US,IA,Iowa,644.6706674,No,Extended,High School or Below,02/07/2011,Employed,F,55037,Suburban,Married,80,20,88,1,8,Corporate Auto,Corporate L2,Scratch/Dent,Agent,481.823284,Four-Door Car,Medsize,Bentley
IP76282,US,IA,Iowa,448.4254754,No,Basic,High School or Below,1/29/11,Unemployed,F,0,Suburban,Single,65,22,44,0,8,Personal Auto,Personal L2,Other,Agent,463.382118,Four-Door Car,Medsize,Ford
NM18924,US,IA,Iowa,3028.668586,No,Basic,High School or Below,2/14/11,Disabled,F,27587,Rural,Divorced,103,14,34,1,2,Corporate Auto,Corporate L3,Collision,Call Center,241.141192,Sports Car,Medsize,Bentley
NZ98813,US,MO,Missouri,1384.016012,No,Basic,High School or Below,02/11/2011,Medical Leave,F,29658,Suburban,Divorced,119,20,66,0,2,Personal Auto,Personal L3,Collision,Call Center,571.2,SUV,Medsize,Ford
XJ65608,US,MO,Missouri,539.1775844,No,Basic,College,2/26/11,Employed,F,63633,Suburban,Married,68,16,21,1,8,Corporate Auto,Corporate L1,Hail,Agent,374.024077,Two-Door Car,Medsize,Daewoo
HI71466,US,MO,Missouri,384.7352801,No,Extended,College,2/25/11,Employed,M,23459,Rural,Married,96,17,19,0,1,Personal Auto,Personal L3,Hail,Branch,185.070399,Four-Door Car,Medsize,Ford
RO70057,US,OK,Oklahoma,636.9262355,Yes,Extended,High School or Below,1/20/11,Employed,M,34498,Suburban,Single,83,30,72,0,7,Personal Auto,Personal L1,Hail,Branch,398.4,Two-Door Car,Small,Land Rover
LT77960,US,NE,Nebraska,531.67566,No,Basic,College,1/21/11,Employed,F,28559,Suburban,Married,66,5,1,0,5,Corporate Auto,Corporate L3,Other,Call Center,427.242973,Four-Door Car,Medsize,Land Rover
FO13691,US,IA,Iowa,512.4218174,No,Basic,Doctor,1/30/11,Employed,M,73740,Urban,Divorced,64,23,3,0,3,Personal Auto,Personal L3,Collision,Agent,229.272206,Two-Door Car,Medsize,Daewoo
IP87756,US,KS,Kansas,415.1551337,No,Extended,High School or Below,1/17/11,Unemployed,M,0,Suburban,Single,125,23,64,0,1,Personal Auto,Personal L2,Collision,Branch,900,SUV,Small,Aston Martin
YG37894,US,MO,Missouri,259.4905944,No,Basic,College,02/11/2011,Retired,F,25925,Suburban,Married,72,5,85,3,1,Corporate Auto,Corporate L3,Hail,Web,660.587577,Two-Door Car,Small,Porsche
SR24177,US,OK,Oklahoma,576.3265424,No,Extended,Bachelor,02/10/2011,Employed,M,31725,Rural,Single,76,31,9,0,5,Personal Auto,Personal L2,Collision,Agent,177.234,Two-Door Car,Medsize,Porsche
BS91742,US,KS,Kansas,1837.057004,No,Extended,College,1/23/11,Employed,M,49659,Suburban,Divorced,234,31,15,0,9,Personal Auto,Personal L3,Scratch/Dent,Web,1684.8,Luxury Car,Large,Porsche
UJ38473,US,MO,Missouri,2192.312272,No,Basic,Bachelor,01/05/2011,Employed,M,81197,Rural,Married,109,2,42,0,2,Personal Auto,Personal L1,Hail,Branch,94.731199,Sports Car,Small,Porsche
BP54465,US,NE,Nebraska,1054.665545,No,Extended,Master,1/14/11,Employed,F,43922,Rural,Married,88,26,88,0,2,Personal Auto,Personal L3,Hail,Web,108.701381,Four-Door Car,Medsize,Ford
YY12812,US,OK,Oklahoma,838.8717011,No,Basic,Bachelor,01/02/2011,Employed,F,87123,Rural,Married,69,13,87,0,2,Corporate Auto,Corporate L3,Collision,Agent,118.468275,Four-Door Car,Large,Aston Martin
HW61722,US,IA,Iowa,718.8607263,No,Basic,Bachelor,1/27/11,Unemployed,F,0,Urban,Married,66,15,24,0,2,Personal Auto,Personal L3,Hail,Web,278.574142,Four-Door Car,Medsize,Ford
CE17855,US,IA,Iowa,323.8929524,No,Extended,Master,01/02/2011,Employed,F,68745,Suburban,Married,80,5,42,0,1,Personal Auto,Personal L3,Other,Branch,473.613006,Four-Door Car,Medsize,Bentley
ZX50209,US,MO,Missouri,1096.093667,No,Extended,College,2/17/11,Employed,F,29815,Rural,Single,95,35,18,0,2,Personal Auto,Personal L1,Other,Agent,76.175672,Four-Door Car,Medsize,Bentley
CZ84042,US,IA,Iowa,266.0931663,No,Basic,High School or Below,1/25/11,Employed,F,53333,Rural,Married,66,4,34,0,1,Personal Auto,Personal L1,Hail,Branch,22.945038,Two-Door Car,Medsize,Porsche
SQ54906,US,IA,Iowa,200.4350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Collision,Branch,316.8,Four-Door Car,Small,Bentley
QE21030,US,KS,Kansas,1548.352986,No,Basic,High School or Below,02/09/2011,Employed,M,24661,Suburban,Married,196,6,28,0,7,Personal Auto,Personal L1,Hail,Call Center,1961.162049,Luxury SUV,Medsize,Porsche
WP60679,US,IA,Iowa,894.0579278,No,Basic,Bachelor,01/06/2011,Employed,M,95351,Urban,Married,111,31,74,0,5,Personal Auto,Personal L1,Collision,Web,406.48025,Sports Car,Medsize,Land Rover
BZ47770,US,KS,Kansas,508.3789524,No,Basic,Bachelor,01/09/2011,Employed,F,62088,Rural,Married,64,6,28,2,4,Corporate Auto,Corporate L2,Collision,Agent,73.258034,Two-Door Car,Medsize,Porsche
TS76653,US,OK,Oklahoma,903.1214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Collision,Branch,650.52179,Sports Car,Medsize,Porsche
IJ28717,US,IA,Iowa,3209.832209,No,Basic,College,2/13/11,Employed,M,31503,Suburban,Married,105,17,74,3,2,Personal Auto,Personal L2,Collision,Agent,504,SUV,Medsize,Porsche
XL78013,US,IA,Iowa,2233.243946,Yes,Extended,College,01/11/2011,Employed,M,49078,Suburban,Single,97,10,3,0,2,Corporate Auto,Corporate L3,Hail,Branch,484.013411,Four-Door Car,Medsize,Aston Martin
KN90631,US,OK,Oklahoma,856.0162384,No,Basic,High School or Below,1/16/11,Retired,F,28120,Suburban,Married,112,7,52,0,3,Personal Auto,Personal L3,Collision,Web,537.6,SUV,Medsize,Land Rover
KU59569,US,MO,Missouri,771.4623619,No,Basic,College,2/25/11,Unemployed,F,0,Suburban,Single,106,3,90,0,8,Personal Auto,Personal L3,Hail,Agent,763.2,Sports Car,Medsize,Daewoo
IE71278,US,MO,Missouri,293.6993695,No,Extended,Bachelor,02/10/2011,Employed,M,44369,Urban,Divorced,77,7,35,3,1,Personal Auto,Personal L2,Collision,Web,362.276183,Four-Door Car,Medsize,Daewoo
VY76337,US,KS,Kansas,511.2104787,No,Basic,High School or Below,1/20/11,Disabled,M,15131,Suburban,Married,67,14,13,0,9,Personal Auto,Personal L3,Collision,Agent,321.6,Four-Door Car,Large,Ford
YC77374,US,MO,Missouri,511.9901412,No,Basic,Bachelor,02/08/2011,Employed,F,26890,Suburban,Married,65,28,37,0,4,Personal Auto,Personal L3,Hail,Branch,312,Two-Door Car,Small,Aston Martin
FX78218,US,MO,Missouri,249.4869528,No,Basic,Doctor,02/12/2011,Employed,M,45855,Rural,Married,62,0,26,1,1,Personal Auto,Personal L3,Scratch/Dent,Web,0.887629,Four-Door Car,Large,Porsche
ZK11389,US,IA,Iowa,2359.46802,Yes,Basic,Bachelor,1/31/11,Employed,M,76358,Rural,Married,66,25,3,0,2,Corporate Auto,Corporate L1,Scratch/Dent,Agent,86.461582,Four-Door Car,Medsize,Daewoo
MO82744,US,MO,Missouri,565.6203464,No,Basic,Bachelor,01/01/2011,Employed,F,45586,Urban,Divorced,72,17,20,0,4,Personal Auto,Personal L2,Collision,Branch,203.42306,Four-Door Car,Medsize,Aston Martin
GG20671,US,OK,Oklahoma,1567.313621,No,Extended,College,01/01/2011,Employed,M,43267,Suburban,Married,78,8,10,0,2,Special Auto,Special L2,Other,Agent,453.073096,Four-Door Car,Large,Bentley
YC53575,US,IA,Iowa,850.9453945,No,Extended,High School or Below,1/24/11,Unemployed,M,0,Suburban,Single,82,15,20,0,2,Personal Auto,Personal L2,Hail,Branch,590.4,Four-Door Car,Medsize,Daewoo
ES82658,US,IA,Iowa,641.824871,No,Extended,Master,01/03/2011,Employed,M,46648,Rural,Divorced,81,8,26,0,7,Personal Auto,Personal L3,Other,Web,123.576765,Four-Door Car,Medsize,Land Rover
SU44811,US,IA,Iowa,305.570113,No,Extended,High School or Below,1/19/11,Employed,F,42406,Rural,Married,77,15,49,0,1,Corporate Auto,Corporate L3,Other,Call Center,108.871857,Four-Door Car,Medsize,Land Rover
AZ43057,US,MO,Missouri,574.605593,No,Basic,Master,2/20/11,Employed,M,50798,Rural,Married,72,21,59,0,7,Personal Auto,Personal L3,Hail,Call Center,64.977867,Four-Door Car,Medsize,Aston Martin
XU56756,US,IA,Iowa,2359.46802,Yes,Basic,Bachelor,1/31/11,Employed,M,76358,Rural,Married,66,25,3,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,86.461582,Four-Door Car,Medsize,Ford
TM24806,US,IA,Iowa,600.5847375,Yes,Extended,College,2/23/11,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L2,Collision,Agent,412.8,Four-Door Car,Medsize,Ford
ZH18791,US,IA,Iowa,502.8839465,No,Basic,Bachelor,01/10/2011,Unemployed,M,0,Rural,Married,67,21,85,0,8,Personal Auto,Personal L3,Collision,Branch,80.753763,Four-Door Car,Medsize,Ford
CE10235,US,MO,Missouri,340.9677392,No,Extended,Bachelor,1/31/11,Employed,F,85023,Suburban,Married,85,4,69,0,1,Personal Auto,Personal L1,Hail,Agent,408,Four-Door Car,Medsize,Bentley
IQ96928,US,IA,Iowa,434.8139173,No,Basic,High School or Below,2/27/11,Unemployed,F,0,Suburban,Single,62,20,9,0,7,Corporate Auto,Corporate L1,Collision,Agent,675.661163,Four-Door Car,Small,Porsche
BM55732,US,OK,Oklahoma,833.7194193,No,Basic,High School or Below,2/16/11,Employed,F,74460,Suburban,Married,69,3,25,0,2,Corporate Auto,Corporate L2,Other,Web,331.2,Two-Door Car,Medsize,Porsche
PC76141,US,OK,Oklahoma,234.6675378,No,Basic,Bachelor,01/11/2011,Medical Leave,M,22932,Suburban,Married,62,2,97,0,1,Personal Auto,Personal L1,Collision,Web,297.6,Four-Door Car,Small,Bentley
RV98208,US,NE,Nebraska,499.1035369,No,Basic,College,1/29/11,Employed,F,54189,Rural,Married,62,11,84,0,3,Personal Auto,Personal L1,Collision,Agent,29.035528,Two-Door Car,Medsize,Daewoo
LJ21457,US,MO,Missouri,287.9505701,No,Basic,College,1/28/11,Employed,M,42247,Suburban,Divorced,74,4,52,0,1,Personal Auto,Personal L3,Scratch/Dent,Web,355.2,Two-Door Car,Small,Aston Martin
MV86976,US,MO,Missouri,348.2038245,No,Extended,High School or Below,01/03/2011,Unemployed,M,0,Suburban,Single,96,31,85,0,1,Personal Auto,Personal L2,Collision,Agent,726.132858,Four-Door Car,Medsize,Bentley
HS13676,US,MO,Missouri,821.6391903,No,Premium,High School or Below,1/13/11,Unemployed,M,0,Suburban,Single,117,3,33,0,9,Personal Auto,Personal L2,Collision,Agent,983.127481,Four-Door Car,Medsize,Ford
OX35378,US,IA,Iowa,315.545562,No,Extended,Bachelor,01/08/2011,Employed,M,36706,Suburban,Married,80,19,67,0,1,Personal Auto,Personal L3,Collision,Agent,488.296267,Four-Door Car,Medsize,Ford
VL95438,US,NE,Nebraska,529.2202092,No,Basic,College,01/10/2011,Employed,M,67899,Suburban,Married,66,5,31,1,6,Corporate Auto,Corporate L3,Scratch/Dent,Agent,316.8,Four-Door Car,Medsize,Ford
YU32377,US,IA,Iowa,655.3943457,No,Basic,College,01/05/2011,Unemployed,F,0,Suburban,Single,61,4,68,0,2,Corporate Auto,Corporate L2,Scratch/Dent,Call Center,365.820487,Two-Door Car,Medsize,Aston Martin
QW88350,US,KS,Kansas,761.8442045,No,Basic,College,2/23/11,Employed,F,41900,Urban,Married,63,0,34,0,2,Corporate Auto,Corporate L3,Hail,Web,170.496071,Four-Door Car,Large,Daewoo
TM61357,US,OK,Oklahoma,2461.078085,No,Extended,Bachelor,2/15/11,Employed,M,72786,Urban,Married,76,10,9,0,2,Personal Auto,Personal L1,Other,Agent,363.845631,Four-Door Car,Medsize,Porsche
CP99334,US,IA,Iowa,314.281161,No,Extended,College,1/30/11,Employed,F,60108,Suburban,Married,78,0,63,0,1,Personal Auto,Personal L3,Collision,Agent,507.060901,Four-Door Car,Medsize,Daewoo
AO20938,US,NE,Nebraska,3202.140422,No,Basic,High School or Below,01/12/2011,Employed,F,31433,Suburban,Married,100,5,23,0,2,Personal Auto,Personal L1,Hail,Call Center,635.020091,SUV,Small,Porsche
OY32548,US,KS,Kansas,509.6700181,No,Basic,College,01/07/2011,Employed,F,27940,Rural,Married,65,21,3,1,4,Personal Auto,Personal L3,Hail,Agent,27.66775,Two-Door Car,Medsize,Aston Martin
XE36531,US,MO,Missouri,488.9609695,No,Extended,High School or Below,01/05/2011,Employed,F,51246,Suburban,Married,122,4,89,0,1,Personal Auto,Personal L3,Hail,Web,817.692013,SUV,Medsize,Ford
SZ86381,US,IA,Iowa,511.2570311,No,Basic,Bachelor,1/14/11,Employed,M,56587,Suburban,Divorced,65,4,88,1,6,Personal Auto,Personal L3,Collision,Web,312,Four-Door Car,Medsize,Land Rover
YY29772,US,NE,Nebraska,272.5322949,No,Basic,High School or Below,01/04/2011,Employed,F,45025,Suburban,Married,69,35,85,1,1,Personal Auto,Personal L2,Collision,Agent,452.271771,Four-Door Car,Medsize,Porsche
FG69718,US,MO,Missouri,978.0852337,No,Extended,High School or Below,01/10/2011,Unemployed,F,0,Suburban,Single,132,13,47,0,3,Corporate Auto,Corporate L3,Collision,Call Center,950.4,SUV,Medsize,Land Rover
MI81870,US,NE,Nebraska,1504.257658,No,Premium,Bachelor,02/04/2011,Employed,F,22799,Suburban,Married,190,10,75,0,6,Corporate Auto,Corporate L1,Hail,Branch,912,SUV,Medsize,Aston Martin
QH27767,US,IA,Iowa,530.8291752,No,Basic,Doctor,1/26/11,Employed,M,82601,Urban,Divorced,66,9,38,0,3,Personal Auto,Personal L2,Other,Agent,186.387874,Four-Door Car,Medsize,Daewoo
IV54766,US,IA,Iowa,1916.098994,Yes,Extended,Master,2/20/11,Employed,F,22705,Suburban,Divorced,239,19,59,0,7,Personal Auto,Personal L1,Hail,Agent,1294.700423,Luxury SUV,Medsize,Ford
AD33653,US,IA,Iowa,332.4551776,No,Extended,High School or Below,01/08/2011,Unemployed,M,0,Suburban,Married,92,13,17,0,1,Personal Auto,Personal L2,Collision,Agent,441.6,Two-Door Car,Medsize,Land Rover
HU54636,US,MO,Missouri,379.1549972,No,Extended,College,1/30/11,Employed,F,41212,Urban,Married,95,13,27,0,1,Personal Auto,Personal L1,Other,Web,405.443681,Four-Door Car,Medsize,Aston Martin
CD45044,US,NE,Nebraska,760.0034998,No,Basic,High School or Below,02/03/2011,Unemployed,F,0,Suburban,Single,70,3,94,0,2,Personal Auto,Personal L2,Collision,Agent,504,Four-Door Car,Medsize,Ford
CB61335,US,MO,Missouri,695.0100195,No,Extended,High School or Below,02/05/2011,Employed,F,21687,Suburban,Married,88,10,68,0,8,Personal Auto,Personal L3,Hail,Agent,603.100479,Four-Door Car,Medsize,Aston Martin
DL53457,US,MO,Missouri,460.5036646,Yes,Basic,College,1/28/11,Medical Leave,F,22571,Suburban,Single,63,29,51,0,9,Personal Auto,Personal L3,Hail,Web,302.4,Four-Door Car,Large,Aston Martin
YG68142,US,IA,Iowa,586.4381825,No,Basic,High School or Below,02/11/2011,Employed,F,72032,Suburban,Married,72,10,73,0,4,Personal Auto,Personal L2,Hail,Web,438.149129,Four-Door Car,Medsize,Daewoo
UI24036,US,KS,Kansas,1537.418296,No,Extended,Bachelor,2/19/11,Employed,F,42570,Urban,Married,128,5,52,0,2,Personal Auto,Personal L2,Hail,Agent,587.409205,SUV,Large,Bentley
LD63324,US,NE,Nebraska,323.0576665,Yes,Extended,College,01/05/2011,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Corporate Auto,Corporate L3,Hail,Call Center,207.75186,Four-Door Car,Medsize,Bentley
LB29621,US,IA,Iowa,929.454951,No,Extended,Bachelor,1/22/11,Employed,F,21370,Rural,Married,77,1,35,0,2,Corporate Auto,Corporate L3,Hail,Call Center,105.181202,Four-Door Car,Medsize,Bentley
XB43625,US,NE,Nebraska,250.4871709,No,Basic,Bachelor,01/10/2011,Employed,F,66081,Rural,Single,64,31,92,1,1,Personal Auto,Personal L3,Collision,Branch,42.029731,Four-Door Car,Small,Aston Martin
FI65786,US,IA,Iowa,708.1690974,No,Extended,Master,02/01/2011,Employed,F,93854,Suburban,Married,87,18,41,0,9,Corporate Auto,Corporate L2,Other,Web,417.6,Two-Door Car,Large,Ford
ZC61874,US,NE,Nebraska,956.0049227,No,Extended,Doctor,02/03/2011,Disabled,F,19429,Suburban,Married,122,18,21,0,9,Special Auto,Special L1,Collision,Branch,683.45551,SUV,Small,Daewoo
QA66968,US,MO,Missouri,675.6062791,No,Extended,Bachelor,1/31/11,Employed,F,46879,Urban,Married,86,3,62,2,3,Personal Auto,Personal L3,Collision,Agent,324.944098,Four-Door Car,Medsize,Ford
YQ98322,US,IA,Iowa,529.0666331,No,Basic,Bachelor,01/04/2011,Employed,M,36791,Suburban,Divorced,68,26,62,0,3,Personal Auto,Personal L2,Collision,Agent,326.4,Four-Door Car,Medsize,Daewoo
EN27946,US,MO,Missouri,839.1133455,No,Premium,High School or Below,2/17/11,Employed,M,40211,Suburban,Married,106,5,98,2,6,Personal Auto,Personal L2,Collision,Call Center,710.740743,Two-Door Car,Small,Daewoo
GT18396,US,NE,Nebraska,2115.12328,No,Extended,College,02/05/2011,Employed,M,48642,Rural,Married,77,23,69,0,2,Personal Auto,Personal L2,Hail,Branch,92.307736,Four-Door Car,Medsize,Land Rover
KL43280,US,MO,Missouri,926.432766,No,Premium,College,02/03/2011,Employed,M,69063,Suburban,Married,115,12,65,0,3,Personal Auto,Personal L1,Collision,Branch,552,Two-Door Car,Small,Ford
DB93245,US,NE,Nebraska,285.3600347,No,Basic,Doctor,1/19/11,Employed,F,87455,Urban,Divorced,71,10,46,0,1,Corporate Auto,Corporate L3,Hail,Call Center,329.238904,Four-Door Car,Medsize,Bentley
SN53710,US,KS,Kansas,624.5443568,No,Extended,High School or Below,1/16/11,Employed,M,80101,Suburban,Single,79,16,8,0,3,Personal Auto,Personal L3,Scratch/Dent,Call Center,442.9167,Four-Door Car,Medsize,Ford
IB82793,US,MO,Missouri,212.9063055,No,Basic,High School or Below,01/11/2011,Unemployed,M,0,Suburban,Divorced,61,13,81,1,1,Corporate Auto,Corporate L3,Collision,Agent,292.8,Four-Door Car,Medsize,Aston Martin
CT74097,US,OK,Oklahoma,1478.961805,No,Extended,College,2/18/11,Employed,M,51817,Suburban,Divorced,129,20,78,4,2,Personal Auto,Personal L1,Collision,Branch,712.833284,SUV,Small,Aston Martin
HE20556,US,NE,Nebraska,532.438786,No,Basic,Bachelor,1/18/11,Employed,F,31561,Suburban,Divorced,68,8,62,0,7,Personal Auto,Personal L3,Scratch/Dent,Web,326.4,Four-Door Car,Medsize,Aston Martin
RQ41621,US,NE,Nebraska,286.2729074,No,Basic,Doctor,2/21/11,Employed,F,64640,Urban,Divorced,73,5,94,2,1,Personal Auto,Personal L3,Scratch/Dent,Agent,327.912134,Four-Door Car,Medsize,Ford
TB88830,US,MO,Missouri,861.4686004,No,Basic,Master,2/19/11,Employed,F,64220,Rural,Married,107,3,86,0,7,Personal Auto,Personal L2,Collision,Branch,48.782626,SUV,Medsize,Daewoo
LV94312,US,IA,Iowa,493.1503095,No,Basic,College,2/14/11,Employed,M,33580,Suburban,Married,62,17,77,0,3,Corporate Auto,Corporate L3,Collision,Agent,315.326222,Four-Door Car,Medsize,Aston Martin
PT45842,US,NE,Nebraska,464.2020128,No,Basic,College,02/11/2011,Unemployed,M,0,Suburban,Single,64,10,15,0,5,Personal Auto,Personal L3,Collision,Web,770.254285,Two-Door Car,Small,Aston Martin
CV49750,US,NE,Nebraska,2142.363723,Yes,Basic,Bachelor,01/03/2011,Unemployed,M,0,Suburban,Married,65,9,31,0,2,Personal Auto,Personal L3,Hail,Agent,312,Two-Door Car,Medsize,Porsche
RB63074,US,IA,Iowa,485.8067125,No,Basic,High School or Below,01/03/2011,Unemployed,M,0,Suburban,Single,67,0,79,0,3,Personal Auto,Personal L1,Hail,Branch,482.4,Four-Door Car,Medsize,Aston Martin
XX73066,US,NE,Nebraska,526.1101863,No,Basic,Master,02/02/2011,Employed,M,43318,Rural,Married,66,35,28,0,5,Personal Auto,Personal L2,Hail,Branch,48.936563,Four-Door Car,Medsize,Bentley
VN22337,US,MO,Missouri,327.4037562,No,Extended,College,02/07/2011,Employed,F,83869,Urban,Married,81,10,23,0,1,Personal Auto,Personal L1,Collision,Agent,348.186032,Four-Door Car,Medsize,Aston Martin
BA19651,US,MO,Missouri,613.438779,No,Extended,High School or Below,01/01/2011,Employed,M,43875,Urban,Divorced,78,18,33,0,5,Corporate Auto,Corporate L3,Scratch/Dent,Agent,289.468771,Four-Door Car,Medsize,Bentley
UX18122,US,KS,Kansas,369.0698916,No,Extended,Bachelor,1/17/11,Employed,F,59016,Suburban,Married,92,3,65,0,1,Corporate Auto,Corporate L1,Hail,Web,441.6,Four-Door Car,Medsize,Bentley
HY46017,US,MO,Missouri,277.6772734,No,Basic,College,2/26/11,Employed,F,70793,Rural,Married,69,32,1,0,1,Personal Auto,Personal L3,Hail,Web,62.625841,Four-Door Car,Large,Daewoo
ZI95657,US,MO,Missouri,1097.206778,Yes,Extended,Doctor,1/18/11,Employed,M,24164,Suburban,Divorced,137,2,40,0,5,Personal Auto,Personal L3,Hail,Agent,657.6,Sports Car,Medsize,Daewoo
MK93363,US,KS,Kansas,417.7666255,No,Basic,Master,2/17/11,Employed,F,29133,Suburban,Married,104,27,76,0,1,Personal Auto,Personal L1,Hail,Branch,499.2,Sports Car,Medsize,Bentley
UM26324,US,KS,Kansas,583.889915,Yes,Basic,High School or Below,01/06/2011,Employed,M,81082,Urban,Married,73,5,85,0,4,Corporate Auto,Corporate L3,Hail,Agent,281.295903,Four-Door Car,Large,Bentley
ZN18884,US,MO,Missouri,646.222199,No,Basic,Bachelor,1/23/11,Unemployed,M,0,Suburban,Single,65,17,41,0,2,Corporate Auto,Corporate L2,Other,Call Center,312,Four-Door Car,Medsize,Bentley
PN18863,US,MO,Missouri,510.950079,No,Basic,College,01/11/2011,Employed,M,21277,Suburban,Divorced,66,1,42,0,9,Corporate Auto,Corporate L3,Hail,Web,316.8,Four-Door Car,Medsize,Land Rover
BK76340,US,MO,Missouri,827.8716567,No,Extended,High School or Below,02/07/2011,Disabled,M,16924,Suburban,Single,226,23,69,0,1,Personal Auto,Personal L2,Collision,Branch,1084.8,Luxury SUV,Medsize,Land Rover
QZ83992,US,MO,Missouri,868.2234653,No,Basic,College,2/24/11,Medical Leave,M,10540,Suburban,Married,115,33,76,0,3,Corporate Auto,Corporate L1,Collision,Agent,552,SUV,Medsize,Ford
WE23159,US,IA,Iowa,941.5901707,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,133,4,58,0,3,Special Auto,Special L2,Hail,Agent,1361.993232,Sports Car,Small,Porsche
GA86186,US,IA,Iowa,323.0576665,Yes,Extended,College,01/05/2011,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Special Auto,Special L3,Hail,Call Center,207.75186,Four-Door Car,Medsize,Land Rover
ZM24497,US,MO,Missouri,1701.91929,No,Extended,High School or Below,02/03/2011,Employed,M,98623,Suburban,Married,211,17,69,0,9,Personal Auto,Personal L3,Other,Web,1012.8,Luxury SUV,Large,Ford
